dataset,qid,seed,overlap,qpd,pass4
2wikimultihopqa,2wikimultihopqa-1131,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-133,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-312,1,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-39,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1193,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2568,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-323,1,0.5,0.35714285714285715,True
2wikimultihopqa,2wikimultihopqa-634,1,1.0,0.08333333333333333,False
2wikimultihopqa,2wikimultihopqa-1417,1,0.6000000000000001,0.26666666666666666,False
2wikimultihopqa,2wikimultihopqa-1538,1,0.75,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-1694,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3035,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2340,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2224,1,0.3333333333333333,0.5555555555555555,True
2wikimultihopqa,2wikimultihopqa-1383,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2414,1,0.5,0.2222222222222222,False
2wikimultihopqa,2wikimultihopqa-732,1,0.16666666666666666,0.9166666666666666,False
2wikimultihopqa,2wikimultihopqa-2697,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2823,1,0.3333333333333333,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1308,1,1.0,0.1111111111111111,False
2wikimultihopqa,2wikimultihopqa-21,1,0.75,0.39711399711399703,False
2wikimultihopqa,2wikimultihopqa-2148,1,0.6000000000000001,0.325,False
2wikimultihopqa,2wikimultihopqa-2369,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2190,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3102,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-915,1,1.0,0.1111111111111111,True
2wikimultihopqa,2wikimultihopqa-1520,1,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-522,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-703,1,0.2333333333333333,0.5476190476190476,True
2wikimultihopqa,2wikimultihopqa-1701,1,0.6,0.08333333333333331,True
2wikimultihopqa,2wikimultihopqa-1665,1,0.5,0.4000000000000001,False
2wikimultihopqa,2wikimultihopqa-2425,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-401,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-565,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-952,1,0.5,0.5740740740740741,False
2wikimultihopqa,2wikimultihopqa-2643,1,1.0,0.13636363636363635,False
2wikimultihopqa,2wikimultihopqa-218,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-337,1,0.75,0.05555555555555558,True
2wikimultihopqa,2wikimultihopqa-2292,1,0.3666666666666667,0.26851851851851855,False
2wikimultihopqa,2wikimultihopqa-1099,1,0.4666666666666666,0.39999999999999997,False
2wikimultihopqa,2wikimultihopqa-2462,1,0.25,0.2962962962962963,True
2wikimultihopqa,2wikimultihopqa-2429,1,0.5833333333333334,0.32255892255892255,True
2wikimultihopqa,2wikimultihopqa-2931,1,0.3333333333333333,0.3076923076923077,True
2wikimultihopqa,2wikimultihopqa-894,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-620,1,1.0,0.2222222222222222,True
2wikimultihopqa,2wikimultihopqa-66,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-229,1,0.16666666666666666,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-1490,1,0.75,0.3181818181818182,False
2wikimultihopqa,2wikimultihopqa-1658,1,1.0,0.2212121212121212,True
2wikimultihopqa,2wikimultihopqa-1432,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2806,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-638,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-3039,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-3116,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1450,1,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-1948,1,0.75,0.2142857142857143,False
2wikimultihopqa,2wikimultihopqa-2493,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1059,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-3008,1,0.75,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-1291,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1979,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2895,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2918,1,0.6666666666666666,0.08333333333333333,True
2wikimultihopqa,2wikimultihopqa-642,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1488,1,1.0,0.4894179894179895,False
2wikimultihopqa,2wikimultihopqa-231,1,0.75,0.2857142857142857,False
2wikimultihopqa,2wikimultihopqa-2140,1,0.75,0.3095238095238095,False
2wikimultihopqa,2wikimultihopqa-615,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-771,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2591,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1552,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-798,1,0.75,0.07692307692307693,True
2wikimultihopqa,2wikimultihopqa-2712,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1045,1,0.3333333333333333,0.5388888888888889,False
2wikimultihopqa,2wikimultihopqa-168,1,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-2997,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-561,1,1.0,0.1818181818181818,False
2wikimultihopqa,2wikimultihopqa-1393,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2350,1,0.75,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-112,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1110,1,1.0,0.125,False
2wikimultihopqa,2wikimultihopqa-1742,1,0.3333333333333333,0.7333333333333334,False
2wikimultihopqa,2wikimultihopqa-2502,1,0.5,0.2272727272727273,False
2wikimultihopqa,2wikimultihopqa-2332,1,0.16666666666666666,0.6111111111111112,True
2wikimultihopqa,2wikimultihopqa-1852,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-467,1,0.6000000000000001,0.05555555555555558,False
2wikimultihopqa,2wikimultihopqa-2077,1,0.6666666666666666,0.4166666666666667,True
2wikimultihopqa,2wikimultihopqa-2122,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-204,1,0.3333333333333333,0.5714285714285715,True
2wikimultihopqa,2wikimultihopqa-141,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2614,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1907,1,1.0,0.2962962962962963,False
2wikimultihopqa,2wikimultihopqa-1115,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-683,1,0.75,0.3333333333333333,False
2wikimultihopqa,2wikimultihopqa-953,1,0.6000000000000001,0.3068783068783069,False
2wikimultihopqa,2wikimultihopqa-2463,1,0.2333333333333333,0.6481481481481481,False
2wikimultihopqa,2wikimultihopqa-1491,1,0.3333333333333333,0.5416666666666666,False
2wikimultihopqa,2wikimultihopqa-493,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-774,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-307,1,0.3666666666666667,0.16794871794871793,False
2wikimultihopqa,2wikimultihopqa-2364,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1433,1,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1367,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-365,1,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-2928,1,0.5,0.375,True
2wikimultihopqa,2wikimultihopqa-1699,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1902,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-864,1,0.5,0.2777777777777778,False
2wikimultihopqa,2wikimultihopqa-1069,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-2620,1,0.5333333333333333,0.42094017094017094,False
2wikimultihopqa,2wikimultihopqa-1460,1,0.6,0.325,False
2wikimultihopqa,2wikimultihopqa-175,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-643,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1725,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2532,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-28,1,1.0,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-2204,1,0.6666666666666666,0.5,True
2wikimultihopqa,2wikimultihopqa-2677,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2713,1,0.4333333333333334,0.3422619047619047,True
2wikimultihopqa,2wikimultihopqa-2590,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-551,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1529,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2646,1,0.6000000000000001,0.3214285714285714,True
2wikimultihopqa,2wikimultihopqa-741,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2780,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2548,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-52,1,1.0,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-502,1,1.0,0.04999999999999999,True
2wikimultihopqa,2wikimultihopqa-1783,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-3046,1,0.6666666666666666,0.125,False
2wikimultihopqa,2wikimultihopqa-1138,1,0.5,0.2727272727272727,False
2wikimultihopqa,2wikimultihopqa-2257,1,1.0,0.3333333333333333,False
2wikimultihopqa,2wikimultihopqa-723,1,0.75,0.292929292929293,False
2wikimultihopqa,2wikimultihopqa-860,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-533,1,0.5,0.5666666666666668,False
2wikimultihopqa,2wikimultihopqa-2349,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-1678,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2517,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1633,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1240,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-242,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-3030,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1825,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2982,1,0.3333333333333333,0.24017094017094012,True
2wikimultihopqa,2wikimultihopqa-827,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1970,1,0.4666666666666666,0.3333333333333333,True
2wikimultihopqa,2wikimultihopqa-2628,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1423,1,0.75,0.49074074074074076,False
2wikimultihopqa,2wikimultihopqa-2526,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-1649,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1196,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-874,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1912,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1441,1,0.75,0.2272727272727273,True
2wikimultihopqa,2wikimultihopqa-1959,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2239,1,0.6666666666666666,0.28571428571428575,False
2wikimultihopqa,2wikimultihopqa-211,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2018,1,0.16666666666666666,0.7222222222222223,True
2wikimultihopqa,2wikimultihopqa-2973,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1660,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2909,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1499,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2754,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2327,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2370,1,1.0,0.14285714285714285,False
2wikimultihopqa,2wikimultihopqa-859,1,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1543,1,0.75,0.4274170274170274,False
2wikimultihopqa,2wikimultihopqa-1810,1,0.75,0.20000000000000004,False
2wikimultihopqa,2wikimultihopqa-2871,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1192,1,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1311,1,1.0,0.2857142857142857,False
2wikimultihopqa,2wikimultihopqa-2840,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1753,1,0.3333333333333333,0.39629629629629637,False
2wikimultihopqa,2wikimultihopqa-751,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2477,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2287,1,0.75,0.20000000000000004,False
2wikimultihopqa,2wikimultihopqa-380,1,0.75,0.0,False
2wikimultihopqa,2wikimultihopqa-3034,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-103,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-947,1,0.6666666666666666,0.3333333333333333,True
2wikimultihopqa,2wikimultihopqa-697,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-868,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1416,1,0.75,0.375,False
2wikimultihopqa,2wikimultihopqa-2381,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1226,1,0.03333333333333333,0.7216117216117216,True
2wikimultihopqa,2wikimultihopqa-188,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2066,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1309,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1731,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-7,1,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2880,1,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-2486,1,1.0,0.15000000000000002,False
2wikimultihopqa,2wikimultihopqa-1445,1,0.75,0.12222222222222223,True
2wikimultihopqa,2wikimultihopqa-2605,1,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1872,1,0.4666666666666666,0.5925925925925926,False
2wikimultihopqa,2wikimultihopqa-1036,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3067,1,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3148,1,0.75,0.125,False
2wikimultihopqa,2wikimultihopqa-1217,1,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-11,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-215,1,1.0,0.22222222222222224,False
2wikimultihopqa,2wikimultihopqa-371,1,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-899,1,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-1779,2,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-664,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-872,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-510,2,0.75,0.1111111111111111,False
2wikimultihopqa,2wikimultihopqa-2606,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1871,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-731,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1424,2,0.5,0.375,True
2wikimultihopqa,2wikimultihopqa-718,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2916,2,0.16666666666666666,0.632996632996633,False
2wikimultihopqa,2wikimultihopqa-883,2,1.0,0.19047619047619047,False
2wikimultihopqa,2wikimultihopqa-637,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2521,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2445,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1312,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1276,2,1.0,0.08333333333333331,False
2wikimultihopqa,2wikimultihopqa-1359,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1191,2,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1750,2,0.5,0.3333333333333333,True
2wikimultihopqa,2wikimultihopqa-3095,2,0.75,0.08333333333333331,True
2wikimultihopqa,2wikimultihopqa-3037,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1869,2,0.5,0.16666666666666666,True
2wikimultihopqa,2wikimultihopqa-1822,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-543,2,0.6,0.1111111111111111,True
2wikimultihopqa,2wikimultihopqa-280,2,0.19999999999999998,0.6601939726939727,True
2wikimultihopqa,2wikimultihopqa-3104,2,0.2333333333333333,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2298,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-346,2,0.75,0.24603174603174602,False
2wikimultihopqa,2wikimultihopqa-1628,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2468,2,0.75,0.16666666666666666,True
2wikimultihopqa,2wikimultihopqa-2386,2,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-258,2,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-2061,2,1.0,0.04999999999999999,True
2wikimultihopqa,2wikimultihopqa-704,2,0.3333333333333333,0.6428571428571429,False
2wikimultihopqa,2wikimultihopqa-1844,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-912,2,0.75,0.09090909090909088,True
2wikimultihopqa,2wikimultihopqa-1283,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1164,2,0.5,0.3,True
2wikimultihopqa,2wikimultihopqa-649,2,0.6000000000000001,0.09999999999999998,False
2wikimultihopqa,2wikimultihopqa-2222,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-298,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1062,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1826,2,0.6000000000000001,0.07142857142857145,False
2wikimultihopqa,2wikimultihopqa-1909,2,0.5,0.20833333333333334,False
2wikimultihopqa,2wikimultihopqa-412,2,0.3333333333333333,0.6944444444444443,True
2wikimultihopqa,2wikimultihopqa-1973,2,1.0,0.2142857142857143,False
2wikimultihopqa,2wikimultihopqa-2441,2,0.6666666666666666,0.3333333333333333,False
2wikimultihopqa,2wikimultihopqa-2156,2,0.39999999999999997,0.36498316498316496,False
2wikimultihopqa,2wikimultihopqa-1239,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1195,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1316,2,1.0,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-1934,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-328,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2831,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2120,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2044,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-645,2,0.0,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-1590,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-294,2,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-3110,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2265,2,0.5333333333333333,0.36111111111111116,False
2wikimultihopqa,2wikimultihopqa-2531,2,0.6000000000000001,0.038461538461538436,True
2wikimultihopqa,2wikimultihopqa-893,2,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2862,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-0,2,0.75,0.2222222222222222,True
2wikimultihopqa,2wikimultihopqa-330,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2109,2,0.75,0.14285714285714285,False
2wikimultihopqa,2wikimultihopqa-831,2,0.6000000000000001,0.13636363636363635,True
2wikimultihopqa,2wikimultihopqa-955,2,0.4666666666666666,0.39999999999999997,False
2wikimultihopqa,2wikimultihopqa-1798,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2236,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2319,2,0.5,0.3333333333333333,False
2wikimultihopqa,2wikimultihopqa-1686,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2500,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-772,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1257,2,0.5,0.32352941176470584,True
2wikimultihopqa,2wikimultihopqa-265,2,0.5833333333333334,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-2017,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-279,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2960,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-504,2,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2776,2,0.5,0.35294117647058815,True
2wikimultihopqa,2wikimultihopqa-1901,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-857,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1452,2,0.5,0.5952380952380952,True
2wikimultihopqa,2wikimultihopqa-3114,2,1.0,0.14285714285714285,False
2wikimultihopqa,2wikimultihopqa-1145,2,1.0,0.14814814814814814,True
2wikimultihopqa,2wikimultihopqa-1930,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3125,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1174,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2098,2,0.75,0.25,True
2wikimultihopqa,2wikimultihopqa-80,2,0.5,0.6428571428571429,False
2wikimultihopqa,2wikimultihopqa-124,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3068,2,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-804,2,0.16666666666666666,0.6111111111111112,True
2wikimultihopqa,2wikimultihopqa-40,2,0.25,0.6944444444444443,False
2wikimultihopqa,2wikimultihopqa-2978,2,0.6000000000000001,0.1875,False
2wikimultihopqa,2wikimultihopqa-659,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3081,2,0.16666666666666666,0.6111111111111112,False
2wikimultihopqa,2wikimultihopqa-2058,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1775,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-897,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1306,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2069,2,0.4666666666666666,0.4968434343434344,False
2wikimultihopqa,2wikimultihopqa-1262,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2146,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2367,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1043,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-835,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-951,2,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2255,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2626,2,0.08333333333333333,0.75,False
2wikimultihopqa,2wikimultihopqa-1781,2,0.6000000000000001,0.409090909090909,True
2wikimultihopqa,2wikimultihopqa-2407,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2954,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2436,2,0.75,0.20000000000000004,False
2wikimultihopqa,2wikimultihopqa-353,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2738,2,0.75,0.09999999999999998,False
2wikimultihopqa,2wikimultihopqa-2828,2,1.0,0.1875,False
2wikimultihopqa,2wikimultihopqa-2711,2,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-74,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1849,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2362,2,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-3173,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1560,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1878,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-45,2,0.03333333333333333,0.7254901960784315,True
2wikimultihopqa,2wikimultihopqa-2644,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2318,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2353,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-617,2,0.75,0.25,False
2wikimultihopqa,2wikimultihopqa-2556,2,0.0,0.7708333333333334,True
2wikimultihopqa,2wikimultihopqa-2479,2,0.3333333333333333,0.5,True
2wikimultihopqa,2wikimultihopqa-2805,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2187,2,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-979,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-12,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2613,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2335,2,0.5,0.2894736842105263,True
2wikimultihopqa,2wikimultihopqa-23,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1506,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2448,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1727,2,0.0,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-2680,2,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-715,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-249,2,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-366,2,0.5,0.15000000000000002,False
2wikimultihopqa,2wikimultihopqa-2070,2,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2357,2,0.43333333333333335,0.2536019536019536,True
2wikimultihopqa,2wikimultihopqa-1252,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2012,2,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-2176,2,0.6666666666666666,0.42424242424242425,True
2wikimultihopqa,2wikimultihopqa-260,2,0.6000000000000001,0.35714285714285715,False
2wikimultihopqa,2wikimultihopqa-2856,2,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2461,2,0.6000000000000001,0.09999999999999998,True
2wikimultihopqa,2wikimultihopqa-622,2,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1431,2,0.2333333333333333,0.6428571428571429,True
2wikimultihopqa,2wikimultihopqa-950,2,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1126,2,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-3177,2,1.0,0.1875,False
2wikimultihopqa,2wikimultihopqa-2820,2,1.0,0.0,False
